Filename,iP,iV,iQ,iX,P,Q,V,xi,Element,Is_Passive,Min_Real_Part,Branch_Type,Branch_ID,R,L,C,RMS_Rel_Error,Max_Rel_Error,Order
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi-6842md.csv,01,01,01,04,-0.3,-1.0,0.9,-6.842,Y21,False,-0.06502575082006484,RL_Series,e,305.0064939056393,22.385667906865663,,2.5674569478441943e-13,1.6721103448979e-12,8
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi-6842md.csv,01,01,01,04,-0.3,-1.0,0.9,-6.842,Y21,False,-0.06502575082006484,RL_Series,f,1148.6726893635964,112.46970592966237,,2.5674569478441943e-13,1.6721103448979e-12,8
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi-6842md.csv,01,01,01,04,-0.3,-1.0,0.9,-6.842,Y21,False,-0.06502575082006484,RLC_Series,1,3.4642890162868764e+16,3930524191127.038,1.3642967595060699e-24,2.5674569478441943e-13,1.6721103448979e-12,8
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi-5789md.csv,01,01,01,05,-0.3,-1.0,0.9,-5.789,Y21,False,-0.05749090738748128,RC_Parallel,Parallel,-1.093912870970612e+17,,-1.3340317090811758e-23,1.2549518898828082e-12,2.539237865044461e-11,8
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi-5789md.csv,01,01,01,05,-0.3,-1.0,0.9,-5.789,Y21,False,-0.05749090738748128,RL_Series,a,412.1602912536523,0.4821375764226882,,1.2549518898828082e-12,2.539237865044461e-11,8
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi-5789md.csv,01,01,01,05,-0.3,-1.0,0.9,-5.789,Y21,False,-0.05749090738748128,RL_Series,b,-87.46829060186855,-0.4138063787029944,,1.2549518898828082e-12,2.539237865044461e-11,8
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi-5789md.csv,01,01,01,05,-0.3,-1.0,0.9,-5.789,Y21,False,-0.05749090738748128,RL_Series,c,-19.704056472142565,-0.19114152132206325,,1.2549518898828082e-12,2.539237865044461e-11,8
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi-5789md.csv,01,01,01,05,-0.3,-1.0,0.9,-5.789,Y21,False,-0.05749090738748128,RL_Series,d,-1963.317062654012,-132.14721970577585,,1.2549518898828082e-12,2.539237865044461e-11,8
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi-5789md.csv,01,01,01,05,-0.3,-1.0,0.9,-5.789,Y21,False,-0.05749090738748128,RL_Series,e,363.9628506252649,26.712714875742012,,1.2549518898828082e-12,2.539237865044461e-11,8
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi-5789md.csv,01,01,01,05,-0.3,-1.0,0.9,-5.789,Y21,False,-0.05749090738748128,RL_Series,f,1340.403954231124,131.24264201785422,,1.2549518898828082e-12,2.539237865044461e-11,8
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi-5789md.csv,01,01,01,05,-0.3,-1.0,0.9,-5.789,Y21,False,-0.05749090738748128,RLC_Series,1,-3.755611526432051e+16,-4261053737069.0386,-1.2584683808017991e-24,1.2549518898828082e-12,2.539237865044461e-11,8
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi-7895md.csv,01,01,01,03,-0.3,-1.0,0.9,-7.895,Y21,False,-0.07163697596066684,RC_Parallel,Parallel,-306287719.69830304,,1.819150465512064e-15,7.253205138467272e-05,0.0003530528205503815,4
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi-7895md.csv,01,01,01,03,-0.3,-1.0,0.9,-7.895,Y21,False,-0.07163697596066684,RL_Series,a,438.783970123825,0.513561240285589,,7.253205138467272e-05,0.0003530528205503815,4
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi-7895md.csv,01,01,01,03,-0.3,-1.0,0.9,-7.895,Y21,False,-0.07163697596066684,RL_Series,b,-826.632063473908,-3.721542102369633,,7.253205138467272e-05,0.0003530528205503815,4
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi-7895md.csv,01,01,01,03,-0.3,-1.0,0.9,-7.895,Y21,False,-0.07163697596066684,RL_Series,c,-13.192538038874645,-0.12778788076282804,,7.253205138467272e-05,0.0003530528205503815,4
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi-7895md.csv,01,01,01,03,-0.3,-1.0,0.9,-7.895,Y21,False,-0.07163697596066684,RL_Series,d,248.42638832380297,20.014726751225997,,7.253205138467272e-05,0.0003530528205503815,4
iP01_iV01_iQ01_iX06__P-300m_Q-1000m_V+900m_xi-4737md.csv,01,01,01,06,-0.3,-1.0,0.9,-4.737,Y21,False,-0.04903978154271038,RC_Parallel,Parallel,-1.1453707660226826e+17,,-1.0348639943146976e-23,6.556572895141257e-13,1.2596874115343975e-11,8
iP01_iV01_iQ01_iX06__P-300m_Q-1000m_V+900m_xi-4737md.csv,01,01,01,06,-0.3,-1.0,0.9,-4.737,Y21,False,-0.04903978154271038,RL_Series,a,435.79210885794447,0.5097816447814689,,6.556572895141257e-13,1.2596874115343975e-11,8
iP01_iV01_iQ01_iX06__P-300m_Q-1000m_V+900m_xi-4737md.csv,01,01,01,06,-0.3,-1.0,0.9,-4.737,Y21,False,-0.04903978154271038,RL_Series,b,-73.44427534503336,-0.34745974121445367,,6.556572895141257e-13,1.2596874115343975e-11,8
iP01_iV01_iQ01_iX06__P-300m_Q-1000m_V+900m_xi-4737md.csv,01,01,01,06,-0.3,-1.0,0.9,-4.737,Y21,False,-0.04903978154271038,RL_Series,c,-25.277837645578096,-0.24521064229281453,,6.556572895141257e-13,1.2596874115343975e-11,8
iP01_iV01_iQ01_iX06__P-300m_Q-1000m_V+900m_xi-4737md.csv,01,01,01,06,-0.3,-1.0,0.9,-4.737,Y21,False,-0.04903978154271038,RL_Series,d,-2501.899194722892,-168.39818128860495,,6.556572895141257e-13,1.2596874115343975e-11,8
iP01_iV01_iQ01_iX06__P-300m_Q-1000m_V+900m_xi-4737md.csv,01,01,01,06,-0.3,-1.0,0.9,-4.737,Y21,False,-0.04903978154271038,RL_Series,e,449.41603617329974,32.98447194048292,,6.556572895141257e-13,1.2596874115343975e-11,8
iP01_iV01_iQ01_iX06__P-300m_Q-1000m_V+900m_xi-4737md.csv,01,01,01,06,-0.3,-1.0,0.9,-4.737,Y21,False,-0.04903978154271038,RL_Series,f,1618.565944492411,158.4782484122233,,6.556572895141257e-13,1.2596874115343975e-11,8
iP01_iV01_iQ01_iX06__P-300m_Q-1000m_V+900m_xi-4737md.csv,01,01,01,06,-0.3,-1.0,0.9,-4.737,Y21,False,-0.04903978154271038,RLC_Series,1,-1.7761379953737752e+16,-2015176360612.84,-2.6610085371365053e-24,6.556572895141257e-13,1.2596874115343975e-11,8
iP01_iV01_iQ01_iX08__P-300m_Q-1000m_V+900m_xi-2632md.csv,01,01,01,08,-0.3,-1.0,0.9,-2.632,Y21,False,-0.029434835979134176,RC_Parallel,Parallel,-1.0096525966170251e+17,,-6.238110416339935e-24,5.525584186539483e-13,8.224757394555924e-12,8
iP01_iV01_iQ01_iX08__P-300m_Q-1000m_V+900m_xi-2632md.csv,01,01,01,08,-0.3,-1.0,0.9,-2.632,Y21,False,-0.029434835979134176,RL_Series,a,618.2518958887906,0.7232197691724644,,5.525584186539483e-13,8.224757394555924e-12,8
iP01_iV01_iQ01_iX08__P-300m_Q-1000m_V+900m_xi-2632md.csv,01,01,01,08,-0.3,-1.0,0.9,-2.632,Y21,False,-0.029434835979134176,RL_Series,b,-81.3342803391992,-0.38478680422348227,,5.525584186539483e-13,8.224757394555924e-12,8
iP01_iV01_iQ01_iX08__P-300m_Q-1000m_V+900m_xi-2632md.csv,01,01,01,08,-0.3,-1.0,0.9,-2.632,Y21,False,-0.029434835979134176,RL_Series,c,-50.59609170811785,-0.4908133488002149,,5.525584186539483e-13,8.224757394555924e-12,8
iP01_iV01_iQ01_iX08__P-300m_Q-1000m_V+900m_xi-2632md.csv,01,01,01,08,-0.3,-1.0,0.9,-2.632,Y21,False,-0.029434835979134176,RL_Series,d,-4930.972315647479,-331.8945747232018,,5.525584186539483e-13,8.224757394555924e-12,8
iP01_iV01_iQ01_iX08__P-300m_Q-1000m_V+900m_xi-2632md.csv,01,01,01,08,-0.3,-1.0,0.9,-2.632,Y21,False,-0.029434835979134176,RL_Series,e,827.0904435695506,60.703533784478154,,5.525584186539483e-13,8.224757394555924e-12,8
iP01_iV01_iQ01_iX08__P-300m_Q-1000m_V+900m_xi-2632md.csv,01,01,01,08,-0.3,-1.0,0.9,-2.632,Y21,False,-0.029434835979134176,RL_Series,f,2848.6598364924794,278.92012851121495,,5.525584186539483e-13,8.224757394555924e-12,8
iP01_iV01_iQ01_iX08__P-300m_Q-1000m_V+900m_xi-2632md.csv,01,01,01,08,-0.3,-1.0,0.9,-2.632,Y21,False,-0.029434835979134176,RLC_Series,1,-1.6197286947810634e+17,-18377170325270.137,-2.9179692650061286e-25,5.525584186539483e-13,8.224757394555924e-12,8
iP01_iV01_iQ01_iX07__P-300m_Q-1000m_V+900m_xi-3684md.csv,01,01,01,07,-0.3,-1.0,0.9,-3.684,Y21,False,-0.03968361434858092,RC_Parallel,Parallel,-1.1717635456723677e+17,,-9.269871488159893e-24,3.245344088087659e-13,3.1815657027607473e-12,8
iP01_iV01_iQ01_iX07__P-300m_Q-1000m_V+900m_xi-3684md.csv,01,01,01,07,-0.3,-1.0,0.9,-3.684,Y21,False,-0.03968361434858092,RL_Series,a,493.8372873408185,0.577681833787121,,3.245344088087659e-13,3.1815657027607473e-12,8
iP01_iV01_iQ01_iX07__P-300m_Q-1000m_V+900m_xi-3684md.csv,01,01,01,07,-0.3,-1.0,0.9,-3.684,Y21,False,-0.03968361434858092,RL_Series,b,-71.92535701832799,-0.34027384461131605,,3.245344088087659e-13,3.1815657027607473e-12,8
iP01_iV01_iQ01_iX07__P-300m_Q-1000m_V+900m_xi-3684md.csv,01,01,01,07,-0.3,-1.0,0.9,-3.684,Y21,False,-0.03968361434858092,RL_Series,c,-34.21513756993592,-0.3319079731936166,,3.245344088087659e-13,3.1815657027607473e-12,8
iP01_iV01_iQ01_iX07__P-300m_Q-1000m_V+900m_xi-3684md.csv,01,01,01,07,-0.3,-1.0,0.9,-3.684,Y21,False,-0.03968361434858092,RL_Series,d,-3361.6882673471855,-226.26898444406368,,3.245344088087659e-13,3.1815657027607473e-12,8
iP01_iV01_iQ01_iX07__P-300m_Q-1000m_V+900m_xi-3684md.csv,01,01,01,07,-0.3,-1.0,0.9,-3.684,Y21,False,-0.03968361434858092,RL_Series,e,584.0938317965769,42.86902348326805,,3.245344088087659e-13,3.1815657027607473e-12,8
iP01_iV01_iQ01_iX07__P-300m_Q-1000m_V+900m_xi-3684md.csv,01,01,01,07,-0.3,-1.0,0.9,-3.684,Y21,False,-0.03968361434858092,RL_Series,f,2057.171139990276,201.42329082789206,,3.245344088087659e-13,3.1815657027607473e-12,8
iP01_iV01_iQ01_iX07__P-300m_Q-1000m_V+900m_xi-3684md.csv,01,01,01,07,-0.3,-1.0,0.9,-3.684,Y21,False,-0.03968361434858092,RLC_Series,1,-5.1464784363748346e+17,-58391085091019.44,-9.183596497887609e-26,3.245344088087659e-13,3.1815657027607473e-12,8
iP01_iV01_iQ01_iX09__P-300m_Q-1000m_V+900m_xi-1579md.csv,01,01,01,09,-0.3,-1.0,0.9,-1.579,Y21,False,-0.01830706230082804,RC_Parallel,Parallel,-1.0005802926455632e+17,,-3.935250728734776e-24,6.291857018907151e-13,5.165708672361261e-12,8
iP01_iV01_iQ01_iX09__P-300m_Q-1000m_V+900m_xi-1579md.csv,01,01,01,09,-0.3,-1.0,0.9,-1.579,Y21,False,-0.01830706230082804,RL_Series,a,932.1941593747218,1.0904636916603927,,6.291857018907151e-13,5.165708672361261e-12,8
iP01_iV01_iQ01_iX09__P-300m_Q-1000m_V+900m_xi-1579md.csv,01,01,01,09,-0.3,-1.0,0.9,-1.579,Y21,False,-0.01830706230082804,RL_Series,b,-113.72883203695702,-0.538043167592595,,6.291857018907151e-13,5.165708672361261e-12,8
iP01_iV01_iQ01_iX09__P-300m_Q-1000m_V+900m_xi-1579md.csv,01,01,01,09,-0.3,-1.0,0.9,-1.579,Y21,False,-0.01830706230082804,RL_Series,c,-89.3994764562966,-0.8672301543294568,,6.291857018907151e-13,5.165708672361261e-12,8
iP01_iV01_iQ01_iX09__P-300m_Q-1000m_V+900m_xi-1579md.csv,01,01,01,09,-0.3,-1.0,0.9,-1.579,Y21,False,-0.01830706230082804,RL_Series,d,-8634.482863157069,-581.1709811203408,,6.291857018907151e-13,5.165708672361261e-12,8
iP01_iV01_iQ01_iX09__P-300m_Q-1000m_V+900m_xi-1579md.csv,01,01,01,09,-0.3,-1.0,0.9,-1.579,Y21,False,-0.01830706230082804,RL_Series,e,1395.0882337904866,102.39120325853514,,6.291857018907151e-13,5.165708672361261e-12,8
iP01_iV01_iQ01_iX09__P-300m_Q-1000m_V+900m_xi-1579md.csv,01,01,01,09,-0.3,-1.0,0.9,-1.579,Y21,False,-0.01830706230082804,RL_Series,f,4698.658482421615,460.05858997260833,,6.291857018907151e-13,5.165708672361261e-12,8
iP01_iV01_iQ01_iX09__P-300m_Q-1000m_V+900m_xi-1579md.csv,01,01,01,09,-0.3,-1.0,0.9,-1.579,Y21,False,-0.01830706230082804,RLC_Series,1,8.112549879627904e+16,9204364288612.344,5.825934189729189e-25,6.291857018907151e-13,5.165708672361261e-12,8
iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv,01,01,01,11,-0.3,-1.0,0.9,0.526,Y21,False,-1.4957209219188704e-05,RC_Parallel,Parallel,1.2382997430434421e+17,,5.187263706006269e-25,1.2248970362526517e-12,6.351756058923741e-12,8
iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv,01,01,01,11,-0.3,-1.0,0.9,0.526,Y21,False,-1.4957209219188704e-05,RL_Series,a,-2351.3857166008506,-2.750608039383193,,1.2248970362526517e-12,6.351756058923741e-12,8
iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv,01,01,01,11,-0.3,-1.0,0.9,0.526,Y21,False,-1.4957209219188704e-05,RL_Series,b,258.326396106608,1.2221241522010875,,1.2248970362526517e-12,6.351756058923741e-12,8
iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv,01,01,01,11,-0.3,-1.0,0.9,0.526,Y21,False,-1.4957209219188704e-05,RL_Series,c,305.3538559903698,2.962121056549023,,1.2248970362526517e-12,6.351756058923741e-12,8
iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv,01,01,01,11,-0.3,-1.0,0.9,0.526,Y21,False,-1.4957209219188704e-05,RL_Series,d,28866.67717968728,1942.9623700809107,,1.2248970362526517e-12,6.351756058923741e-12,8
iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv,01,01,01,11,-0.3,-1.0,0.9,0.526,Y21,False,-1.4957209219188704e-05,RL_Series,e,-4294.537600641386,-315.1935916807094,,1.2248970362526517e-12,6.351756058923741e-12,8
iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv,01,01,01,11,-0.3,-1.0,0.9,0.526,Y21,False,-1.4957209219188704e-05,RL_Series,f,-13828.530224309667,-1353.989471022246,,1.2248970362526517e-12,6.351756058923741e-12,8
iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv,01,01,01,11,-0.3,-1.0,0.9,0.526,Y21,False,-1.4957209219188704e-05,RLC_Series,1,-1.2222549535651782e+17,-13867501376721.084,-3.866884494070917e-25,1.2248970362526517e-12,6.351756058923741e-12,8
iP01_iV01_iQ01_iX10__P-300m_Q-1000m_V+900m_xi-526md.csv,01,01,01,10,-0.3,-1.0,0.9,-0.526,Y21,False,-0.006315104072907078,RC_Parallel,Parallel,-1.2355435918616976e+17,,-5.161308741313589e-25,1.3677166755134167e-12,1.0019642546049882e-11,8
iP01_iV01_iQ01_iX10__P-300m_Q-1000m_V+900m_xi-526md.csv,01,01,01,10,-0.3,-1.0,0.9,-0.526,Y21,False,-0.006315104072907078,RL_Series,a,2554.1713676491404,2.98782298804405,,1.3677166755134167e-12,1.0019642546049882e-11,8
iP01_iV01_iQ01_iX10__P-300m_Q-1000m_V+900m_xi-526md.csv,01,01,01,10,-0.3,-1.0,0.9,-0.526,Y21,False,-0.006315104072907078,RL_Series,b,-293.96642797932014,-1.3907346557860873,,1.3677166755134167e-12,1.0019642546049882e-11,8
iP01_iV01_iQ01_iX10__P-300m_Q-1000m_V+900m_xi-526md.csv,01,01,01,10,-0.3,-1.0,0.9,-0.526,Y21,False,-0.006315104072907078,RL_Series,c,-285.5073597188455,-2.7695977811706647,,1.3677166755134167e-12,1.0019642546049882e-11,8
iP01_iV01_iQ01_iX10__P-300m_Q-1000m_V+900m_xi-526md.csv,01,01,01,10,-0.3,-1.0,0.9,-0.526,Y21,False,-0.006315104072907078,RL_Series,d,-27298.67323216813,-1837.4229360594632,,1.3677166755134167e-12,1.0019642546049882e-11,8
iP01_iV01_iQ01_iX10__P-300m_Q-1000m_V+900m_xi-526md.csv,01,01,01,10,-0.3,-1.0,0.9,-0.526,Y21,False,-0.006315104072907078,RL_Series,e,4238.24010895196,311.0616897892847,,1.3677166755134167e-12,1.0019642546049882e-11,8
iP01_iV01_iQ01_iX10__P-300m_Q-1000m_V+900m_xi-526md.csv,01,01,01,10,-0.3,-1.0,0.9,-0.526,Y21,False,-0.006315104072907078,RL_Series,f,13957.838320772473,1366.6503829073783,,1.3677166755134167e-12,1.0019642546049882e-11,8
iP01_iV01_iQ01_iX10__P-300m_Q-1000m_V+900m_xi-526md.csv,01,01,01,10,-0.3,-1.0,0.9,-0.526,Y21,False,-0.006315104072907078,RLC_Series,1,1.0827768681336427e+17,12285005560861.494,4.364997883161827e-25,1.3677166755134167e-12,1.0019642546049882e-11,8
iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv,01,01,01,12,-0.3,-1.0,0.9,1.579,Y21,False,-4.650222828691418e-05,RC_Parallel,Parallel,9.715835925842222e+16,,4.3559909934886895e-24,6.00319314240901e-13,6.855064948934661e-12,8
iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv,01,01,01,12,-0.3,-1.0,0.9,1.579,Y21,False,-4.650222828691418e-05,RL_Series,a,-726.4526999687438,-0.8497910924006665,,6.00319314240901e-13,6.855064948934661e-12,8
iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv,01,01,01,12,-0.3,-1.0,0.9,1.579,Y21,False,-4.650222828691418e-05,RL_Series,b,76.82970504663393,0.3634759728743514,,6.00319314240901e-13,6.855064948934661e-12,8
iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv,01,01,01,12,-0.3,-1.0,0.9,1.579,Y21,False,-4.650222828691418e-05,RL_Series,c,109.44055982842613,1.0616410448030307,,6.00319314240901e-13,6.855064948934661e-12,8
iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv,01,01,01,12,-0.3,-1.0,0.9,1.579,Y21,False,-4.650222828691418e-05,RL_Series,d,10213.40639889654,687.4453848738214,,6.00319314240901e-13,6.855064948934661e-12,8
iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv,01,01,01,12,-0.3,-1.0,0.9,1.579,Y21,False,-4.650222828691418e-05,RL_Series,e,-1451.443433831583,-106.52734082343315,,6.00319314240901e-13,6.855064948934661e-12,8
iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv,01,01,01,12,-0.3,-1.0,0.9,1.579,Y21,False,-4.650222828691418e-05,RL_Series,f,-4569.240637637531,-447.3869324671086,,6.00319314240901e-13,6.855064948934661e-12,8
iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv,01,01,01,12,-0.3,-1.0,0.9,1.579,Y21,False,-4.650222828691418e-05,RLC_Series,1,-4.202890895831484e+16,-4768529787329.698,-1.1245400917169506e-24,6.00319314240901e-13,6.855064948934661e-12,8
iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv,01,01,01,13,-0.3,-1.0,0.9,2.632,Y21,False,-8.025180888566193e-05,RC_Parallel,Parallel,1.265975418865646e+17,,9.527969158851485e-24,4.3683736729744407e-13,7.057141346879317e-12,8
iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv,01,01,01,13,-0.3,-1.0,0.9,2.632,Y21,False,-8.025180888566193e-05,RL_Series,a,-406.3368490385974,-0.4753254201436933,,4.3683736729744407e-13,7.057141346879317e-12,8
iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv,01,01,01,13,-0.3,-1.0,0.9,2.632,Y21,False,-8.025180888566193e-05,RL_Series,b,41.63182075465973,0.19695723863765566,,4.3683736729744407e-13,7.057141346879317e-12,8
iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv,01,01,01,13,-0.3,-1.0,0.9,2.632,Y21,False,-8.025180888566193e-05,RL_Series,c,71.03774936798028,0.6891100573472766,,4.3683736729744407e-13,7.057141346879317e-12,8
